Gene,P1,P2,A1,A2,P1/P2,log2(P1/P2),A1/A2,log2(A1/A2),Check,P_Species_Qvalues,H_Species_Qvalues,A_Species_Gen_Qvalues,Category
RpL27A,6027.03666666667,10522.1866666667,1457.83,5021.24,0.572793171041812,-0.803913802290154,0.290332666972634,-1.78422118800038,Adult_CC,0.0678421696155366,1.10964704341678e-07,0.122013385826993,Ambiguous
RpL28,2511.42666666667,4444.04333333333,438.576333333333,5391.83666666667,0.56512200235856,-0.82336573497555,0.0813408048807103,-3.61987692319813,Adult_CC,0.000393279557194559,1.62791841853313e-14,2.82424630617527e-12,Compensating
RpL32,3914.84,6136.56666666667,295.163666666667,2000.45,0.637952818410194,-0.648478365509564,0.147548635316613,-2.76073751760141,Adult_CC,0.00982996584401821,5.2906607781432e-12,1.85970248741236e-08,Compensating
RpL34b,1868.03333333333,1695.10666666667,54.5838,3669.60333333333,1.10201521235516,0.140144139188448,0.0148745779930234,-6.07100745150599,Adult_CC,1,5.7111746478864e-15,1.03434992681315e-17,Compensating
RpL35,2076.79,5687.74333333333,556.092666666667,3165.63,0.365134268359777,-1.45350102082098,0.175665718195431,-2.50909542326278,Adult_CC,1.59166106431384e-10,0.000110002944452883,0.380740819245322,Only_Cis
RpL35A,1475.73333333333,2406.09666666667,278.063666666667,2223.87,0.613330858300236,-0.705262556273402,0.125035936247007,-2.99958529924554,Adult_CC,0.000227396830230278,6.21949368805923e-07,4.18298035714121e-05,Compensating
RpL36,6843.91666666667,13310.37,505.182,4771.87666666667,0.514179295327815,-0.959656577149245,0.105866525097561,-3.23968161235797,Adult_CC,0.125137290100493,2.73468979918418e-08,0.000789919872522048,Compensating
RpL37A,2793.31666666667,8534.65333333333,1794.19,15215.3333333333,0.327291169101113,-1.61135341846224,0.117919861601153,-3.08412135858671,Adult_CC,2.27208982129778e-07,1.36155968702423e-10,0.00243823937395158,Compensating
RpL4,1816.24666666667,1279.89666666667,44.9278666666667,163.025333333333,1.41905726731659,0.504932811813219,0.275588256576146,-1.85941368195519,Adult_CC,0.0158631505988467,0.00795894678288296,0.000435846806691042,Compensating
RpL40,2460.37666666667,4422.79,74.6531,1305.69,0.556295159189193,-0.846077543392783,0.0571752107642892,-4.12846641093866,Adult_CC,3.31137894168521e-07,5.77712917703712e-13,4.77597522999116e-13,Compensating
RpL7,2580.25,3524.51,19.9162333333333,105.480033333333,0.732087581044716,-0.449911843672203,0.188815205258608,-2.40495314550598,Adult_CC,0.00187907452637797,0.00194108090612675,0.0178681644589386,Compensating
