gene_name,min_residue,first_quantile,median_residue,third_quantile,max_residue,res_std_err,r_square,adj_r_square,model_pvalue,f_stats,numdf,dendf
QC,-0.501588030838329,-0.207266897266404,0.0287160406615575,0.188246177664418,0.689383820310851,0.315179269964286,0.924014629322595,0.888396486817561,1.04446612012809e-13,25.9422464041187,15,32
qin,-4.9888931631142,-0.147524637309595,0.025283725951066,0.210805591372652,3.03677036755184,1.20420981742517,0.716273847352914,0.583277213299593,3.23379932191757e-05,5.38565394869876,15,32
qkr58E-1,-0.630103328937251,-0.0950620569036183,0.0195166476837805,0.0741183798605638,0.471797460331059,0.228619528483806,0.561264732431005,0.355607575758038,0.00837426467922961,2.72912813495482,15,32
qkr58E-2,-0.537456784582986,-0.0631284872647547,-0.0137289122963625,0.0790512358200228,0.494047275645373,0.218955502204889,0.812686390977486,0.724883136748182,8.94162739180006e-08,9.25576617986283,15,32
qkr58E-3,-1.27897941975166,-0.092376658443405,-0.0210007218220304,0.132346146078526,0.675390292903731,0.356672613978875,0.970756966157906,0.957049294044424,3.26674041463925e-20,70.818513757938,15,32
qless,-0.897258149541176,-0.0897475025321707,0.0182549135236354,0.111520621804067,0.78687892678312,0.298457751041069,0.915100020689001,0.875303155386971,5.80971682812341e-13,22.9942738892631,15,32
qm,-0.412016399133284,-0.144064157420072,-0.00849889068989666,0.114551236992556,0.358273918887563,0.244771815015347,0.797561829540139,0.702668937137079,2.76723765822113e-07,8.40486372944009,15,32
qsm,-0.71961519123099,-0.0666775850399865,0.00374679690082866,0.109927263159849,0.399510331289276,0.23312441082785,0.916526970996331,0.877398988650861,4.47179974912768e-13,23.4238239760002,15,32
qua,-0.966449686841634,-0.153878085801823,0.0117633143871087,0.177035723841412,1.08272560331243,0.430149639797307,0.677073831621675,0.525702190194335,0.000184026247857413,4.47292389272715,15,32
qvr,-7.25183695378169,-0.212545810684057,0.0565793905858724,0.214976740398321,6.73138580105888,2.61979561957953,0.559438462852285,0.352925242314294,0.00878522890198957,2.70897166484006,15,32
r,-0.409961473039668,-0.106922422057935,0.00538942196014598,0.114720235727192,0.342693529196045,0.213720024965714,0.925007937190745,0.889855407748907,8.51717858586165e-14,26.3141216828001,15,32
r-l,-0.360848906702778,-0.055880947958523,1.73472347597681e-18,0.0613443920297066,0.266555671280286,0.14205958157409,0.999571766062143,0.999371031403772,1.74693735165379e-49,4979.56742585496,15,32
Rab1,-0.172002573907197,-0.0415398244497708,0.0077565284882587,0.0337639841766007,0.156518578023587,0.0855531419544802,0.990379198677107,0.985869448057001,6.95380697779635e-28,219.608417871624,15,32
Rab11,-0.268079691760957,-0.0626320529767129,-0.00386575351783783,0.0643139428238294,0.223197310889576,0.139370667615241,0.715320794534425,0.581877416972437,3.38527434584232e-05,5.36048178338515,15,32
Rab14,-0.450655525785707,-0.077840758716745,0.0114629505347594,0.0729238612449252,0.417472447713592,0.173161562145176,0.855847903991481,0.788276608987487,1.84816987786616e-09,12.6658502540302,15,32
Rab18,-0.325095908244804,-0.0740699330774494,0.0148118912131267,0.0641283485358844,0.233768966851664,0.154090857326097,0.938408108053517,0.909536908703603,3.9849415377138e-15,32.5032603142036,15,32
Rab2,-0.225331233583702,-0.0590902557049111,-0.00152842181245302,0.059528262866836,0.276596884887635,0.126070209396587,0.956155565755493,0.93560348720338,1.94195664031964e-17,46.5235457003054,15,32
Rab21,-0.220393787691994,-0.0755503897268213,1.97376710886618e-05,0.0719770161226382,0.195990381312732,0.129244079670094,0.956950386206119,0.936770879740238,1.45651858174299e-17,47.4218924939558,15,32
Rab23,-1.09538378849889,-0.184805665918035,0.000968117609549051,0.246334975345506,1.23679063137632,0.503735875280684,0.642859313587074,0.475449616831015,0.000680610312155896,3.84003630640235,15,32
Rab3,-0.735684795258585,-0.158159834045149,-0.0140346915990562,0.147010615818857,0.599026253387014,0.330929981684786,0.846962400705398,0.775226026036054,4.51890586508866e-09,11.8065960903282,15,32
Rab30,-0.446941978513636,-0.135742375447602,-0.0431815363948396,0.156299613878585,0.4364982469545,0.244352063554606,0.884845960218534,0.830867504070972,6.21667442760678e-11,16.3925762863542,15,32
Rab32,-0.296110775298544,-0.0567134550394567,0.00125588984620766,0.0539420721091145,0.210442623026863,0.13056753177502,0.939468933625442,0.911094996262368,3.03868030933919e-15,33.1102772803067,15,32
Rab39,-0.296681010659188,-0.0632714139020612,0.00891696282737611,0.0866838028712767,0.213822296257838,0.133194325414062,0.927768283947257,0.893909667047534,4.75954492874822e-14,27.4012457949764,15,32
Rab4,-0.213338287245192,-0.0666226010689591,0.0023778182471051,0.0544372274728406,0.266782811784368,0.110870906680998,0.94106434804306,0.913438261188245,2.00247496241987e-15,34.0643375585068,15,32
Rab40,-0.315143304887859,-0.0961875560682522,-0.00710003318832847,0.0855157045145389,0.507405852656353,0.202843933017198,0.83231739951138,0.753716180532339,1.75563564079329e-08,10.589115669228,15,32
Rab5,-0.258892239749918,-0.0916150974944613,0.00862301659768801,0.0847333667178167,0.191380649895641,0.138226267337805,0.974154188510815,0.96203896437526,4.62657771235789e-21,80.4074425376835,15,32
Rab8,-0.372305837066784,-0.100937311886069,0.0175599988712596,0.109287306061433,0.298560893607694,0.187960002797452,0.787872667560156,0.688437980478979,5.43407238050035e-07,7.92351935413595,15,32
Rab9,-0.578603038766626,-0.112550283555539,0.0167131459115814,0.102643974215063,0.538967851909238,0.290801738564044,0.954453717470892,0.933103897535372,3.532962394148e-17,44.7054691961583,15,32
Rab9Db,-2.72241755438929,-0.0808476765257831,3.25400041115946e-17,0.0282240311427867,5.44483510877859,1.23748981704567,0.959278827941228,0.940190778538678,6.07249431639859e-18,50.2554665335841,15,32
Rabex-5,-0.529240384486839,-0.0925884947186687,-0.0133071518696784,0.117095484171166,0.597497530255546,0.2522148343411,0.811254099118522,0.72277945808033,9.99420474270162e-08,9.16934038498468,15,32
RabX1,-0.305269466481134,-0.0745157043164056,-0.000200778287865402,0.0939551290169732,0.353752724651026,0.16962594833739,0.845755814900722,0.773453853135436,5.08008305822072e-09,11.6975500283975,15,32
RabX4,-0.575514831432491,-0.091405026182097,-0.0188247317534419,0.105129873698349,0.866406494237927,0.287355525916947,0.919712346794639,0.882077509354627,2.45062818204499e-13,24.437792464511,15,32
RabX5,-5.85082712318924,-0.47815760032874,3.40005801291454e-16,0.549403327284969,5.64261828444776,3.10988496903094,0.648983669498752,0.484444764576291,0.000545410463490142,3.94425664741472,15,32
RabX6,-0.452420143817951,-0.136778829922879,-0.0225294006675677,0.136438208975898,0.473394805141339,0.241348565826012,0.842485941644154,0.768651226789851,6.94222227012942e-09,11.4104313033052,15,32
Rac1,-0.315711962074048,-0.0604317500934229,-0.00333035227664786,0.0770549248077128,0.323886367963583,0.156658917450238,0.971404280954213,0.958000037651501,2.29265711451999e-20,72.4699081489845,15,32
