gene_name,Intercept,Previous,Current,Species,Stage,Previous:Current,Previous:Species,Current:Species,Previous:Stage,Current:Stage,Species:Stage,Previous:Current:Species,Previous:Current:Stage,Previous:Species:Stage,Current:Species:Stage,Previous:Current:Species:Stage
Acp63F,2.50674320937736,3.54507024408812,3.54507024408811,3.54507024408811,3.54507024408811,5.0134864187547,5.0134864187547,5.0134864187547,5.0134864187547,5.0134864187547,5.0134864187547,7.09014048817622,7.09014048817622,7.09014048817622,7.09014048817622,10.0269728375094
Acp65Aa,0.321352514955755,0.454461084953132,0.454461084953132,0.454461084953132,0.454461084953132,0.64270502991151,0.64270502991151,0.64270502991151,0.64270502991151,0.64270502991151,0.64270502991151,0.908922169906263,0.908922169906263,0.908922169906263,0.908922169906263,1.28541005982302
Acp76A,1.67241565878337,2.36515290657657,2.36515290657657,2.36515290657657,2.36515290657657,3.34483131756673,3.34483131756673,3.34483131756673,3.34483131756673,3.34483131756673,3.34483131756673,4.73030581315313,4.73030581315313,4.73030581315313,4.73030581315313,6.68966263513345
Acph-1,0.203905457392526,0.288365863286399,0.288365863286399,0.288365863286399,0.288365863286399,0.407810914785051,0.407810914785051,0.407810914785051,0.407810914785051,0.407810914785051,0.407810914785051,0.576731726572798,0.576731726572798,0.576731726572798,0.576731726572797,0.815621829570102
Acsl,0.267386245624233,0.378141254953814,0.378141254953813,0.378141254953813,0.378141254953813,0.534772491248465,0.534772491248465,0.534772491248464,0.534772491248465,0.534772491248465,0.534772491248465,0.756282509907626,0.756282509907626,0.756282509907626,0.756282509907626,1.06954498249693
Act42A,1.64961291697231,2.33290495984808,2.33290495984808,2.33290495984808,2.33290495984808,3.29922583394461,3.29922583394461,3.29922583394461,3.29922583394461,3.29922583394461,3.29922583394461,4.66580991969616,4.66580991969616,4.66580991969616,4.66580991969616,6.59845166788922
Actn3,1.69361445309553,2.39513252899879,2.39513252899879,2.39513252899879,2.39513252899879,3.38722890619106,3.38722890619106,3.38722890619106,3.38722890619106,3.38722890619106,3.38722890619106,4.79026505799758,4.79026505799758,4.79026505799758,4.79026505799758,6.77445781238212
ACXD,2.70308201960222,3.82273525232832,3.82273525232831,3.82273525232831,3.82273525232831,5.40616403920443,5.40616403920444,5.40616403920443,5.40616403920444,5.40616403920443,5.40616403920444,7.64547050465662,7.64547050465662,7.64547050465662,7.64547050465662,10.8123280784089
ACXE,2.05869814710534,2.91143884046873,2.91143884046873,2.91143884046873,2.91143884046873,4.11739629421068,4.11739629421068,4.11739629421068,4.11739629421068,4.11739629421068,4.11739629421068,5.82287768093746,5.82287768093746,5.82287768093746,5.82287768093746,8.23479258842135
Acyp,2.05496524990272,2.90615972661784,2.90615972661784,2.90615972661784,2.90615972661784,4.10993049980543,4.10993049980543,4.10993049980543,4.10993049980543,4.10993049980543,4.10993049980543,5.81231945323568,5.81231945323567,5.81231945323568,5.81231945323567,8.21986099961086
Ada2a,2.12857494237255,3.01025955203079,3.01025955203078,3.01025955203078,3.01025955203078,4.25714988474509,4.25714988474509,4.25714988474509,4.25714988474509,4.25714988474509,4.25714988474509,6.02051910406156,6.02051910406156,6.02051910406156,6.02051910406156,8.51429976949017
Adat1,4.10232039761828e-15,5.80155714351156e-15,5.80155714351155e-15,5.80155714351155e-15,5.80155714351155e-15,8.20464079523655e-15,8.20464079523655e-15,8.20464079523655e-15,8.20464079523655e-15,8.20464079523655e-15,8.20464079523655e-15,1.16031142870231e-14,1.16031142870231e-14,1.16031142870231e-14,1.16031142870231e-14,1.64092815904731e-14
Adck,2.24414887795815,3.17370577919278,3.17370577919278,3.17370577919278,3.17370577919278,4.4882977559163,4.4882977559163,4.4882977559163,4.4882977559163,4.4882977559163,4.4882977559163,6.34741155838555,6.34741155838555,6.34741155838555,6.34741155838555,8.97659551183259
ADD1,1.44888658292211,2.04903505590886,2.04903505590886,2.04903505590886,2.04903505590886,2.89777316584422,2.89777316584422,2.89777316584422,2.89777316584422,2.89777316584422,2.89777316584422,4.09807011181771,4.09807011181771,4.09807011181771,4.09807011181771,5.79554633168844
ade2,0.249713137855114,0.353147706257445,0.353147706257444,0.353147706257444,0.353147706257444,0.499426275710227,0.499426275710228,0.499426275710227,0.499426275710228,0.499426275710227,0.499426275710228,0.706295412514888,0.706295412514888,0.706295412514888,0.706295412514888,0.998852551420454
ade3,0.250481958254213,0.35423498249288,0.354234982492879,0.354234982492879,0.354234982492879,0.500963916508425,0.500963916508426,0.500963916508425,0.500963916508426,0.500963916508425,0.500963916508426,0.708469964985758,0.708469964985758,0.708469964985758,0.708469964985758,1.00192783301685
ade5,0.341781702951556,0.483352319685062,0.483352319685062,0.483352319685062,0.483352319685062,0.68356340590311,0.68356340590311,0.68356340590311,0.68356340590311,0.68356340590311,0.68356340590311,0.966704639370123,0.966704639370123,0.966704639370123,0.966704639370123,1.36712681180622
Adf1,2.34524552826034,3.31667803316063,3.31667803316063,3.31667803316063,3.31667803316063,4.69049105652068,4.69049105652068,4.69049105652068,4.69049105652068,4.69049105652068,4.69049105652068,6.63335606632125,6.63335606632125,6.63335606632125,6.63335606632125,9.38098211304136
Adgf-E,1.61980280080979,2.29074708927514,2.29074708927513,2.29074708927513,2.29074708927513,3.23960560161958,3.23960560161958,3.23960560161958,3.23960560161958,3.23960560161958,3.23960560161958,4.58149417855026,4.58149417855026,4.58149417855026,4.58149417855026,6.47921120323916
Adh,0.310668183068215,0.439351157892878,0.439351157892877,0.439351157892877,0.439351157892877,0.62133636613643,0.62133636613643,0.62133636613643,0.62133636613643,0.62133636613643,0.62133636613643,0.878702315785754,0.878702315785754,0.878702315785754,0.878702315785754,1.24267273227286
Adhr,1.15311672140795,1.63075330641432,1.63075330641432,1.63075330641432,1.63075330641432,2.3062334428159,2.3062334428159,2.3062334428159,2.3062334428159,2.3062334428159,2.3062334428159,3.26150661282864,3.26150661282863,3.26150661282864,3.26150661282863,4.61246688563179
AdoR,2.51533381528297,3.55721919546884,3.55721919546883,3.55721919546883,3.55721919546883,5.03066763056593,5.03066763056593,5.03066763056593,5.03066763056593,5.03066763056593,5.03066763056593,7.11443839093766,7.11443839093766,7.11443839093767,7.11443839093766,10.0613352611319
adp,0.436649536097902,0.617515695953573,0.617515695953573,0.617515695953573,0.617515695953573,0.873299072195803,0.873299072195803,0.873299072195803,0.873299072195803,0.873299072195803,0.873299072195803,1.23503139190714,1.23503139190714,1.23503139190715,1.23503139190714,1.7465981443916
ADPS,1.06318882309695,1.5035760529872,1.5035760529872,1.5035760529872,1.5035760529872,2.12637764619391,2.12637764619391,2.12637764619391,2.12637764619391,2.12637764619391,2.12637764619391,3.0071521059744,3.0071521059744,3.0071521059744,3.0071521059744,4.25275529238781
AdSL,0.200099885348994,0.282983971689848,0.282983971689848,0.282983971689848,0.282983971689848,0.400199770697986,0.400199770697986,0.400199770697986,0.400199770697986,0.400199770697986,0.400199770697986,0.565967943379695,0.565967943379695,0.565967943379695,0.565967943379695,0.800399541395972
Ady43A,0.240026328776139,0.339448489481839,0.339448489481839,0.339448489481839,0.339448489481839,0.480052657552277,0.480052657552278,0.480052657552277,0.480052657552278,0.480052657552277,0.480052657552278,0.678896978963678,0.678896978963678,0.678896978963678,0.678896978963678,0.960105315104555
aft,2.29699657777206,3.24844371300984,3.24844371300983,3.24844371300983,3.24844371300983,4.59399315554412,4.59399315554412,4.59399315554412,4.59399315554412,4.59399315554412,4.59399315554412,6.49688742601966,6.49688742601966,6.49688742601966,6.49688742601966,9.18798631108823
Ag5r2,1.01523475468223,1.43575875906413,1.43575875906413,1.43575875906413,1.43575875906413,2.03046950936445,2.03046950936445,2.03046950936445,2.03046950936445,2.03046950936445,2.03046950936445,2.87151751812825,2.87151751812825,2.87151751812826,2.87151751812825,4.06093901872891
AGBE,0.203665582071721,0.288026628354439,0.288026628354439,0.288026628354438,0.288026628354439,0.407331164143442,0.407331164143442,0.407331164143442,0.407331164143442,0.407331164143442,0.407331164143442,0.576053256708877,0.576053256708877,0.576053256708877,0.576053256708877,0.814662328286883
ago,0.317246248154514,0.448653946752094,0.448653946752094,0.448653946752093,0.448653946752094,0.634492496309027,0.634492496309027,0.634492496309027,0.634492496309027,0.634492496309027,0.634492496309027,0.897307893504187,0.897307893504186,0.897307893504187,0.897307893504186,1.26898499261805
agt,2.45026789419955,3.46520208742437,3.46520208742437,3.46520208742437,3.46520208742437,4.9005357883991,4.9005357883991,4.9005357883991,4.9005357883991,4.9005357883991,4.9005357883991,6.93040417484873,6.93040417484873,6.93040417484874,6.93040417484873,9.8010715767982
Ahcy,0.242128388710712,0.342421251150233,0.342421251150233,0.342421251150233,0.342421251150233,0.484256777421423,0.484256777421423,0.484256777421423,0.484256777421423,0.484256777421423,0.484256777421423,0.684842502300465,0.684842502300465,0.684842502300465,0.684842502300465,0.968513554842845
AhcyL1,1.0740426625318,1.51892569991978,1.51892569991978,1.51892569991978,1.51892569991978,2.14808532506359,2.14808532506359,2.14808532506359,2.14808532506359,2.14808532506359,2.14808532506359,3.03785139983955,3.03785139983955,3.03785139983955,3.03785139983955,4.29617065012718
AhcyL2,0.230012924888903,0.325287397898991,0.325287397898991,0.325287397898991,0.325287397898991,0.460025849777806,0.460025849777806,0.460025849777806,0.460025849777806,0.460025849777806,0.460025849777806,0.650574795797981,0.650574795797981,0.650574795797981,0.650574795797981,0.920051699555612
AIMP1,0.176680914942191,0.249864546123734,0.249864546123734,0.249864546123734,0.249864546123734,0.353361829884382,0.353361829884382,0.353361829884382,0.353361829884382,0.353361829884382,0.353361829884382,0.499729092247467,0.499729092247467,0.499729092247467,0.499729092247467,0.706723659768763
AIMP3,1.82507082522597,2.58103991332602,2.58103991332601,2.58103991332601,2.58103991332601,3.65014165045193,3.65014165045193,3.65014165045192,3.65014165045193,3.65014165045193,3.65014165045193,5.16207982665203,5.16207982665203,5.16207982665203,5.16207982665202,7.30028330090385
Ak6,1.99144601929665,2.81632996922323,2.81632996922323,2.81632996922322,2.81632996922323,3.98289203859329,3.98289203859329,3.98289203859329,3.98289203859329,3.98289203859329,3.98289203859329,5.63265993844645,5.63265993844645,5.63265993844645,5.63265993844645,7.96578407718657
Akap200,0.28025308682908,0.39633771629061,0.39633771629061,0.396337716290609,0.39633771629061,0.56050617365816,0.56050617365816,0.56050617365816,0.56050617365816,0.56050617365816,0.56050617365816,0.792675432581219,0.792675432581219,0.792675432581219,0.792675432581218,1.12101234731632
Akh,3.12097109814073,4.41371965476507,4.41371965476506,4.41371965476506,4.41371965476506,6.24194219628145,6.24194219628145,6.24194219628144,6.24194219628145,6.24194219628145,6.24194219628145,8.82743930953012,8.82743930953012,8.82743930953012,8.82743930953012,12.4838843925629
AkhR,1.30827953209459,1.8501866576633,1.8501866576633,1.8501866576633,1.8501866576633,2.61655906418918,2.61655906418918,2.61655906418918,2.61655906418918,2.61655906418918,2.61655906418918,3.70037331532659,3.70037331532659,3.70037331532659,3.70037331532659,5.23311812837836
akirin,0.249060779231431,0.352225131844301,0.3522251318443,0.3522251318443,0.3522251318443,0.498121558462861,0.498121558462861,0.498121558462861,0.498121558462861,0.498121558462861,0.498121558462861,0.704450263688601,0.7044502636886,0.704450263688601,0.7044502636886,0.996243116925722
al,1.70894177423996,2.4168086344361,2.4168086344361,2.41680863443609,2.4168086344361,3.41788354847992,3.41788354847993,3.41788354847992,3.41788354847993,3.41788354847992,3.41788354847993,4.83361726887219,4.83361726887219,4.83361726887219,4.83361726887219,6.83576709695985
AlaRS,0.151011660311908,0.213562738089579,0.213562738089579,0.213562738089578,0.213562738089578,0.302023320623815,0.302023320623815,0.302023320623815,0.302023320623815,0.302023320623815,0.302023320623815,0.427125476179157,0.427125476179157,0.427125476179157,0.427125476179157,0.60404664124763
AlaRS-m,0.203449581899229,0.287721157981026,0.287721157981025,0.287721157981025,0.287721157981025,0.406899163798458,0.406899163798458,0.406899163798458,0.406899163798458,0.406899163798458,0.406899163798458,0.575442315962051,0.57544231596205,0.575442315962051,0.57544231596205,0.813798327596915
Alas,0.245448509744195,0.347116611344505,0.347116611344505,0.347116611344505,0.347116611344505,0.490897019488389,0.490897019488389,0.490897019488389,0.490897019488389,0.490897019488389,0.490897019488389,0.694233222689009,0.694233222689009,0.694233222689009,0.694233222689009,0.981794038976777
alc,0.895802820724804,1.26685649828109,1.26685649828109,1.26685649828109,1.26685649828109,1.7916056414496,1.79160564144961,1.7916056414496,1.79160564144961,1.7916056414496,1.79160564144961,2.53371299656218,2.53371299656218,2.53371299656218,2.53371299656218,3.58321128289921
Ald,1.31423752676125,1.85861253452543,1.85861253452542,1.85861253452542,1.85861253452542,2.62847505352249,2.62847505352249,2.62847505352249,2.62847505352249,2.62847505352249,2.62847505352249,3.71722506905085,3.71722506905085,3.71722506905085,3.71722506905085,5.25695010704497
Aldh,0.372524229496612,0.526828817666696,0.526828817666695,0.526828817666695,0.526828817666695,0.745048458993223,0.745048458993223,0.745048458993223,0.745048458993223,0.745048458993223,0.745048458993223,1.05365763533339,1.05365763533339,1.05365763533339,1.05365763533339,1.49009691798644
Aldh-III,0.301454142263191,0.426320536422153,0.426320536422153,0.426320536422153,0.426320536422153,0.602908284526381,0.602908284526381,0.602908284526381,0.602908284526381,0.602908284526381,0.602908284526381,0.852641072844305,0.852641072844305,0.852641072844305,0.852641072844305,1.20581656905276
Alg-2,0.363733199502219,0.514396423821396,0.514396423821396,0.514396423821395,0.514396423821396,0.727466399004436,0.727466399004436,0.727466399004436,0.727466399004436,0.727466399004436,0.727466399004436,1.02879284764279,1.02879284764279,1.02879284764279,1.02879284764279,1.45493279800887
Alh,2.14416934527234,3.03231336810878,3.03231336810877,3.03231336810877,3.03231336810877,4.28833869054466,4.28833869054466,4.28833869054466,4.28833869054466,4.28833869054466,4.28833869054466,6.06462673621754,6.06462673621754,6.06462673621754,6.06462673621754,8.57667738108932
alien,0.165976302575084,0.234725938134224,0.234725938134224,0.234725938134224,0.234725938134224,0.331952605150168,0.331952605150168,0.331952605150168,0.331952605150168,0.331952605150168,0.331952605150168,0.469451876268448,0.469451876268448,0.469451876268448,0.469451876268448,0.663905210300335
ALiX,0.309245786684108,0.437339585635403,0.437339585635402,0.437339585635402,0.437339585635402,0.618491573368215,0.618491573368215,0.618491573368215,0.618491573368215,0.618491573368215,0.618491573368215,0.874679171270804,0.874679171270804,0.874679171270804,0.874679171270804,1.23698314673643
Alk,1.28871638972288,1.82252019639858,1.82252019639858,1.82252019639858,1.82252019639858,2.57743277944575,2.57743277944575,2.57743277944575,2.57743277944575,2.57743277944575,2.57743277944575,3.64504039279716,3.64504039279716,3.64504039279716,3.64504039279716,5.15486555889149
Alp1,2.0587236052747,2.91147484375712,2.91147484375712,2.91147484375712,2.91147484375712,4.1174472105494,4.1174472105494,4.1174472105494,4.1174472105494,4.1174472105494,4.1174472105494,5.82294968751423,5.82294968751423,5.82294968751423,5.82294968751423,8.2348944210988
Alp4,1.03856975770917,1.46875943682285,1.46875943682285,1.46875943682285,1.46875943682285,2.07713951541834,2.07713951541834,2.07713951541834,2.07713951541834,2.07713951541834,2.07713951541834,2.93751887364569,2.93751887364569,2.93751887364569,2.93751887364569,4.15427903083667
