gene_name,Intercept,Previous,Current,Species,Stage,Generation,Previous:Current,Previous:Species,Current:Species,Previous:Stage,Current:Stage,Species:Stage,Previous:Generation,Current:Generation,Species:Generation,Stage:Generation,Previous:Current:Species,Previous:Current:Stage,Previous:Species:Stage,Current:Species:Stage,Previous:Current:Generation,Previous:Species:Generation,Current:Species:Generation,Previous:Stage:Generation,Current:Stage:Generation,Species:Stage:Generation,Previous:Current:Species:Stage,Previous:Current:Species:Generation,Previous:Current:Stage:Generation,Previous:Species:Stage:Generation,Current:Species:Stage:Generation,Previous:Current:Species:Stage:Generation
CG42304,1,1,1,1,1,0.31185187906425,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.912756846454821,1,1,1,1,1,1,1,1,1,1
CG42306,1.43349826705189e-07,1,1,6.92046605509024e-08,1,1,1,1,1,1,1,1,1,1,0.00016614748139716,1,1,1,1,1,1,0.302562338581063,1,1,1,1,1,0.908451153192839,1,0.274836635870947,1,0.468854116717913
CG42313,1,1,1,0.824549109674158,1,0.338784176135002,1,1,1,1,1,1,1,1,0.726185402831983,0.961184413268394,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG42321,2.48553833144359e-13,1,1,0.574170805822766,1,0.175955349377772,1,1,1,1,1,0.790821337836884,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG42324,6.27629427309073e-06,1,1,0.287041431340819,1,0.54537391371217,1,1,1,1,1,0.69464861917091,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG42326,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.229716367352743,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG42329,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.925715731570446
CG42336,0.00121108647759543,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG42339,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.670742438296,1,1,1,1,0.728294146100108,1
CG42342,1,1,1,1,1,1,1,1,1,1,1,1,0.986183966031386,0.906747733537287,0.947975251805725,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG42346,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.214311548413832,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG42355,5.2879717639323e-06,1,1,1,4.39586214442171e-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.91645705538137,1,1,1,1,1,1,1
CG42360,0.155720834305849,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG42361,1,1,1,1,1,0.000193283727300494,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG42365,6.22416910604921e-29,1,1,0.554424060444024,1,1,1,1,1,1,1,0.833645318402543,1,1,0.000333189367757302,1,1,1,1,1,1,1,1,1,1,0.996892720224159,1,1,1,1,1,1
CG42366,1,1,1,1,1,0.0640395747523215,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.785751727444499,1
CG42367,0.135396721480353,0.886997235490604,0.0960326385804749,1,0.0960326385804749,0.0960326385804749,0.0444389863789594,0.00746917807188829,0.0241001923487345,1,0.503243271070682,1,1,0.503243271070682,1,0.503243271070682,0.0398778640054905,0.349774116136226,0.632288990336312,0.2587325278772,0.349774116136226,0.142468433620481,0.2587325278772,1,1,1,0.789547530503916,0.331551818924067,0.885516525344617,1,0.780799875110141,1
CG42369,0.098037387585413,1,1,1,0.425084540165763,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG42370,1,1,1,1,1,1,1,1,1,1,1,1,0.98357727844151,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG42371,1,1,0.963947845327096,1,0.00163011417723676,0.00163011417723676,0.431682394439488,1,1,0.554863825898022,1,0.140138449569017,1,1,0.0970361107222246,0.0637818053994225,0.954925666118264,0.975457381293222,1,1,0.969268583753405,0.270176496590764,1,1,1,0.0104381134529873,1,0.42275061150376,1,0.855127106065812,1,1
CG42374,1.75867573145978e-55,1,1,7.27840244758774e-57,1,1,1,1,1,1,1,1,1,1,0.00121895263396093,1,1,1,1,1,1,1,0.516440818008126,1,1,0.0214054475650748,1,1,1,1,1,1
CG42376,0.0513332617796599,1,1,1,1,0.0617062983571894,1,1,1,1,1,1,1,1,0.149091912367956,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG4238,6.58025000608806e-15,1,1,1,0.981592598403204,0.361467589203628,1,1,1,1,1,0.764384822811115,1,1,0.0406781457373902,1,1,1,1,1,1,1,1,1,1,1,1,1,0.917493934853707,1,1,0.839602591257185
CG42381,1.90869778099202e-06,1,1,6.00938495256381e-07,1,1.09140607815173e-05,1,1,1,1,1,1,1,1,0.0022388456782208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG42383,1,1,1,1,1,0.0844382417390187,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG4239,0.00065023557021658,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00321263633407553,1,1,1,1,1,1
CG42393,3.04053826167848e-14,1,1,0.24224705994093,8.69192010057802e-15,1,1,1,0.759046585839164,1,1,0.878545417382202,1,1,0.759046585839164,1,1,1,1,1,1,1,1,1,1,0.481242793011086,1,1,1,1,1,1
CG42399,8.05942242642039e-08,1,1,0.000343973491221732,1,1,1,1,1,1,1,1,1,1,0.0270709250086209,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG42402,1,1,1,1,1,0.372426133838215,1,1,1,1,1,1,0.800080946454591,1,0.424678699723038,1,1,1,1,1,1,0.645649359116306,0.40690830717539,1,1,0.773704121354058,1,0.916376180505127,1,0.644542311294977,1,1
CG42449,0.18667936289671,1,1,0.722630876208348,1,0.722630876208348,1,1,1,1,1,0.424898870477901,1,1,1,0.541619445911259,1,1,1,0.81494002471059,1,1,1,1,1,0.0157453568944301,1,1,1,1,0.837200091285174,1
CG42488,6.09834192496945e-10,1,1,9.68216143574203e-10,1,1,1,1,1,1,1,1,1,1,0.00705349235945152,1,1,1,1,1,1,1,1,1,1,0.0860432570827453,1,0.0846796545806761,1,0.721106637409917,0.658270245771599,1
CG42496,0.00254829957434812,1,1,0.000599491903186299,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.956271471778286,1,1,1,1,1,1,1,1,1
CG4250,0.456471671025351,1,1,1,1,1,1,1,1,1,1,1,1,1,0.851566364643357,1,1,1,1,1,1,1,0.972660111715846,1,1,0.964938813453292,1,1,1,1,0.890699091354743,1
CG42512,4.85327378932101e-05,1,1,0.00399216751982368,1,1,1,1,1,1,1,1,1,1,0.824838191310602,1,1,1,1,1,1,1,1,1,1,1,1,0.897439059837683,1,1,1,1
CG42516,0.475556314631089,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0652431704099192,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG42525,0.00606218780516399,1,1,1,0.295099339260032,1,1,1,0.843962274698763,1,1,1,1,1,1,0.825610996247632,1,1,1,1,1,1,1,1,1,0.807273103486321,0.933370386869079,1,1,1,1,0.994328511172605
CG42534,1,1,1,1,1,0.41723133077191,1,1,1,1,1,0.887990386172348,0.879283646790691,1,1,0.718753387213249,1,1,1,1,1,1,1,0.448665802127613,0.882889299500018,1,1,1,0.968106843876186,1,1,1
CG42537,9.84362201580817e-05,1,1,1,0.392464822570687,1,1,1,1,0.931297443998054,1,0.705135031925295,1,1,1,1,1,1,1,0.755758067793023,1,1,1,1,1,0.574457895550932,1,1,1,1,0.24780257813521,0.656751847775283
CG42540,0.528632510834603,1,1,1,1,1,1,1,1,1,1,1,1,1,3.52867286993075e-05,1,1,1,1,1,1,1,1,1,1,0.54537391371217,1,1,0.862486511973576,1,1,1
CG42541,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.917126150549081,1,1,1,1,1,1
CG42544,7.26617148827434e-14,1,1,1,0.414123619086649,1,0.934968868834944,0.0209718524623472,1,0.952937891865173,0.952937891865173,0.952937891865173,1,1,1,0.952937891865173,0.0168459829525657,1,1,1,1,0.241267193097321,1,1,1,1,0.749174697630561,0.215974790253509,1,1,1,1
CG42553,0.675725341681402,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.471265978302326,1,1,1,1,1,0.446910232734418,1,1,1,0.971257122255938
CG42557,0.0323946045372559,1,1,0.0240754160578837,0.554891757690692,1,1,1,1,1,1,1,1,1,0.818690991672293,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG42558,1,1,1,1,1,0.263371581261776,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG42559,0.000200981992503325,1,1,0.51829143647923,0.00246940342124679,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.785355860857676,1,1,1,1,1,1,1,1,1,1
CG42562,1,1,1,1,1,0.96961595504666,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.933703381294829,1,1,1,1,0.506773409301116,1,1,1,0.942393039421232
CG42564,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG42565,0.134953647825579,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG42566,0.347553958058701,1,1,1,1,1,1,1,1,1,1,1,1,1,0.06988675199727,1,1,1,1,1,1,1,1,1,1,0.329321971484279,1,1,1,1,1,1
CG42568,2.14169589950719e-08,1,1,0.00596395051591313,1,1,1,1,1,1,1,0.748546816674241,1,1,0.126713457525826,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG42585,0.0210157977911457,0.260070611299556,0.260070611299556,0.260070611299556,0.0301536184517179,0.260070611299556,0.78214184656024,0.78214184656024,0.78214184656024,0.875668132658949,0.879742053019323,1,0.78214184656024,0.78214184656024,0.78214184656024,1,1,1,1,1,1,1,1,1,0.100261502928201,1,1,1,0.445273990155005,1,1,0.921303989693075
CG4259,1.73534086753357e-24,1,1,0.0982435570312317,0.00225357587953205,1,1,1,1,1,1,0.254188996364656,1,1,0.808490921258788,1,1,1,1,1,1,0.560196017332186,1,1,1,0.325534845671227,1,0.913058140915275,1,0.530464886631515,0.842757493245557,0.750680595983087
CG42592,0.027330070044699,1,1,1,0.0517727605335126,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG42597,1.93218906498476e-06,1,1,1,3.94973530360348e-05,1,1,1,1,1,1,1,1,1,1,0.146919511907527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG42613,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.14101442544393,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.818603383027076,0.837101039962471
CG42615,0.35986004076084,1,1,1,0.597039632619073,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG42634,0.000216785002933828,1,1,1,1,1,1,1,1,1,1,0.101194973710936,1,1,1,0.264074371487367,1,1,1,1,1,1,1,1,1,0.324447546410398,1,1,1,1,1,1
CG42650,1.77438832530818e-07,1,1,1,1.47550985165985e-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.561296248324806,1,1,1,1,1,1,1
CG42658,3.5113739577747e-10,1,1,1,8.44065099381275e-06,1,1,1,1,1,1,1,1,1,1,1,0.882559548696412,1,1,1,1,1,1,1,0.0582688235811991,1,1,1,1,1,1,1
CG4266,6.62454617153771e-17,1,1,1,1,0.000597014034748572,1,1,1,1,1,1,1,1,0.000203105445458919,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG42663,0.000341574944668565,1,1,0.0937863742764447,0.296656237167452,0.855486128922252,1,1,1,1,1,1,1,1,0.122624719014251,1,1,1,1,1,0.899735117045763,1,1,1,1,1,1,1,1,1,1,1
CG4267,0.0194532771031784,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.621672851047552,1,1,1,1
CG42672,4.37727588533699e-14,1,1,1,1,1,1,1,1,1,1,1,1,1,0.989444788515821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG42674,0.611892822678842,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.342632704961487,1,1,1,1,0.683192719490712,1,1,1
CG42675,1,1,1,1,1,0.0647188917808097,1,1,1,1,1,1,0.653105366862914,0.827812855092257,1,0.595615774437611,1,1,1,1,0.251019581593182,1,1,1,1,1,1,1,0.686213035782386,1,1,1
CG42680,0.00374287667503554,1,1,0.00318093503432003,0.342478014076836,1,1,1,1,1,1,1,1,1,0.00667918513779792,0.192724009276446,1,1,1,1,1,1,1,1,1,0.0028444802264664,1,1,1,1,1,1
CG42684,0.0126284883495952,1,1,1,1,0.852319430891928,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.182333463994064,1,0.900786117080149
CG42685,4.06815516349985e-14,1,1,1,1.35596014476303e-07,1,1,1,1,1,1,1,1,1,1,0.740346286217846,1,1,1,1,1,1,1,1,1,0.550644961921417,1,1,1,1,1,1
CG4269,1,1,1,0.42331283519823,0.653023000190262,0.00807606335452022,1,1,1,1,1,1,1,1,1,0.134383938638775,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG42697,7.89647575607518e-13,1,1,1,1,1,1,1,1,1,1,4.92522252001716e-05,1,1,1,0.5623571663948,1,1,1,1,1,1,1,1,1,9.28550115545999e-05,1,1,1,1,1,1
CG42699,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG4270,1.03122689792132e-05,1,1,1,7.31452377782516e-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG42700,0.981843549683713,1,1,1,0.0223530208169046,1,1,1,1,0.571745044602066,1,0.448153966981853,1,1,1,1,1,1,1,1,1,1,0.929297280327994,1,1,1,1,0.877266426918419,1,1,1,0.660421947490505
CG4271,4.54802862741829e-07,1,1,0.133938955088508,0.14703854239641,1,1,1,1,1,1,0.0863812708110934,1,1,0.583210095324639,0.608854934790766,1,1,1,1,1,1,1,1,1,0.480228375517364,1,1,1,1,1,1
CG42724,2.98717717727233e-07,1,1,1,1,1,1,1,1,1,1,1,1,1,0.23903416593618,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG42741,1,1,1,1,1,1,1,1,1,1,1,1,0.967243668931751,0.922612469449954,0.460411385677085,1,1,1,1,1,1,0.951788254734493,1,1,1,0.737140021283439,1,1,1,0.772626167044988,1,1
CG42747,1,1,1,1,1,0.000545960929464965,1,1,1,1,1,1,0.686057998794287,1,1,0.157416287204475,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG42748,6.68792211253812e-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG42750,1,1,1,1,1,0.250669968939759,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG4278,0.000770678184281473,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.594977101044571,1,1,1,1,1,1,1,0.911379499783987,1
CG42784,1,1,1,1,0.0064057156320786,0.841767047751578,1,1,1,1,0.961165398505549,0.514859536287738,1,1,1,0.156588540780623,1,1,1,1,1,1,1,0.802022137809547,0.313259632197436,1,1,1,0.579688375750074,1,0.780756732418594,1
CG42789,0,0.00536711780204249,0.00536711780204249,0.00536711780204249,0.00536711780204249,0.00536711780204249,0.120012673440956,0.120012673440956,0.120012673440956,0.120012673440956,0.120012673440956,0.120012673440956,0.120012673440956,0.120012673440956,0.120012673440956,0.120012673440956,0.554863825898022,0.554863825898022,0.554863825898022,0.554863825898022,0.554863825898022,0.554863825898022,0.554863825898022,0.554863825898022,0.554863825898022,0.554863825898022,1,1,1,1,1,1
CG42792,0.112025858580157,1,1,0.137192174880248,0.101883268386565,1,1,1,1,1,1,0.0916403172322282,1,1,0.125439777721485,0.505760626951585,1,1,1,1,1,1,1,1,1,0.484836056261239,1,1,1,1,1,1
CG42797,0.508982291320273,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.257073421619971,1,1,1,1,1,1
CG42807,9.52751915599027e-18,1,1,8.85737286483152e-05,1,1,1,1,1,1,1,1,1,1,0.906618932488198,1,1,1,1,1,1,1,1,0.520566046843982,1,1,1,1,1,1,1,1
CG42809,5.75046961255827e-08,1,1,1,8.78392113877661e-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.514588974653026,1,1,1,1,1,1,1
CG4281,0.0543883058086206,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.132153011311027,1,1,1,1,1,1
CG42813,0.119710106317132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0525558330580937,1,1,1,1,1,1,1,1,0.926538977014933,1,1,1,1,1,0.847816332110814,1
CG42817,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.548482459523633,1,1,1,1,1,1,1,1,1,1
CG4282,0.347125502721157,1,0.383803441903728,1,1,1,0.87792653372251,1,0.845763396707055,1,0.991085077507973,1,1,0.946063199351607,1,1,1,1,1,1,1,1,0.0728950507732269,1,1,1,1,0.399451938638625,1,1,0.983190265665791,1
CG42820,7.2005490872965e-13,1,1,0.574986180507611,2.95818092815317e-11,1,1,1,1,1,1,0.739249149588371,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG42822,0.269558470924095,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG42823,1,1,1,0.50246250602368,0.327471355531468,0.440296760565866,1,1,1,1,1,1,0.332610364771911,1,1,1,1,1,1,1,0.286386099851601,0.78214184656024,1,1,1,1,1,0.0699324110503219,0.75434561308051,1,1,0.370692347580112
CG42834,7.13237227642944e-44,1,1,1,5.6979008672659e-50,1,1,1,1,1,1,0.349112534988263,1,1,1,1,1,1,1,0.640064095689775,1,1,1,1,1,0.0480938879573504,1,1,1,1,0.885464840180974,1
CG42835,5.11377730845449e-42,1,1,1,1.09320892038439e-44,1,1,1,1,1,0.7025870807736,1,1,1,1,1,1,1,1,0.262045218092798,1,1,1,1,1,0.00972037474685831,0.822747987452649,1,1,1,1,1
CG42837,0.016033272113648,1,1,0.000409443709674614,1,1,1,1,1,1,1,1,1,1,0.334499637250655,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG42851,1.64356726431836e-12,1,1,1,5.52628838762157e-09,1,1,1,1,1,1,1,1,1,1,3.26521445359462e-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG42855,1,1,1,0.00294451336529839,1,0.104883093230494,1,1,1,1,1,0.0293944043734882,1,1,0.52372640321239,0.868367671416799,1,1,1,1,1,1,1,1,1,0.512253876899493,1,1,1,1,1,1
CG4286,0.0092991017290753,1,1,1,0.0079893489001325,1,1,1,0.122563956651075,1,1,1,1,1,1,1,0.236679177300143,1,1,0.546241308951518,1,1,0.560184369557213,1,1,1,0.672304617364968,0.751689902599285,1,1,1,0.363008568065979
CG4293,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.710486264676028,1,1,1
CG4294,4.56922504219792e-07,1,1,0.561824303080929,1,0.568235679067809,1,1,1,1,1,0.642246411499064,1,1,0.716364791280212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG4297,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.978741796209005,1,1,1,1,1,1,1,1,1,0.735596240092083,1,1,1,1,1,1
CG4301,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.679852030906603,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG4302,0.0286940336509613,1,1,1,5.01372200106265e-11,1,1,1,1,1,1,2.88660202769197e-05,1,1,1,0.00529536317278558,1,1,1,1,1,1,1,1,1,0.120012673440956,1,1,1,1,1,1
CG43052,6.49979608430682e-10,1,1,0.00559542447347776,2.81428943794675e-08,1,1,1,0.95035058085288,1,1,0.164235983631473,1,1,0.12272978753751,9.36704843870523e-05,1,1,1,1,1,1,1,1,1,0.639867994419302,1,1,1,1,1,1
CG43058,6.13406994468939e-06,1,1,1,6.02153196203897e-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.684944072408763,1,1,1,1,1,1,1
CG4306,6.47935696688972e-28,1,1,1.09115671846606e-16,4.27237230773395e-06,0.0115503888001982,1,1,1,1,1,0.0621238976324988,1,1,0.00039863455068944,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG43066,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.392316030517843,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG43102,1,1,1,1,1,1,1,1,1,1,1,0.653416334587716,1,1,0.0032761053865566,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG43103,3.85508631396881e-25,1,1,3.45140598373352e-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.922638053810388,1,1
CG43107,0.566013750913347,1,1,1,1,1,1,1,1,1,1,1,1,1,0.671195122748297,0.225504175469886,1,1,1,1,1,1,1,1,1,0.658745921181817,1,1,1,0.627076667231846,1,1
CG43112,0.0802346085155311,1,1,1,1,1,1,1,1,1,1,1,1,1,0.55790456643435,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG43117,1,1,1,0.836076454586708,1,0.101227467843785,1,0.921449228527975,0.305030718870368,1,1,0.742183381018505,1,1,1,1,0.465142545238206,1,1,1,1,1,0.83767763815516,1,1,1,1,1,1,1,1,1
CG4313,9.81242876784262e-11,1,1,2.01447773498401e-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0149866005355545,0.0196780536222188,1,1,0.350520466474234,1,0.0305540595819043,1,0.171973458917955,0.749387726202754,0.218470138182195
CG43134,1.6872219469954e-12,1,1,1,9.24951750873483e-21,1,1,1,1,1.71655896799281e-05,1,5.46262571865469e-07,1,1,1,1,1,1,0.0186532742613721,0.945637076997365,1,1,1,0.00379040606528986,1,0.000263301845200155,1,1,1,0.230167536976105,1,1
CG43136,1.23629872673262e-16,1,1,1,1.01646408195488e-13,1,1,0.624222523766985,0.736148352373085,1,1,1,1,1,1,1,0.187798979618246,1,1,1,1,1,1,1,1,6.42049617691082e-06,0.598355117643755,0.678903587704404,1,1,1,0.888959117154656
CG43138,1.71802165348501e-07,1,1,1,8.57049552790198e-06,1,1,1,1,1,1,1,1,1,1,0.112138957198488,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG43153,0.0101205804865271,1,1,1,0.0332271892785798,1,1,1,1,1,1,1,1,1,0.133099937297785,1,1,1,1,1,1,0.581474870985479,0.990634648310372,1,1,1,0.129740627002756,1,1,1,1,1
CG43155,1,1,1,1,1,0.726598535137073,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG4318,1.37054996985248e-07,0.103717744065325,1,0.0877965429949435,0.000129472599584808,1,0.0925430795119389,0.703891479442508,1,0.601200682212545,1,0.692234013626093,0.521326217301241,1,0.483868507649392,1,0.589641517002089,0.57251796715872,1,1,0.495410624573263,1,1,1,1,0.757250222123196,1,1,1,1,1,1
CG43183,9.85092851799318e-10,1,1,1,2.62073977768139e-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.396176898375798,0.0377290617867842,1,1,1,1,0.902266883928455,1
CG43187,1,1,1,0.462449704169937,1,0.408222240163543,1,1,0.733704053250786,1,1,0.748596743394586,1,1,1,1,1,1,1,1,0.376101087917357,1,1,1,1,1,1,1,1,1,1,1
CG43190,0.000215361274645969,1,1,1,0.0064603646662603,1,1,0.397906218573122,1,1,1,1,1,1,1,1,0.936230337030753,1,0.85655661365133,1,1,0.936230337030753,1,1,1,0.623012516827248,1,1,1,1,1,1
CG4324,1,1,1,1,1,0.00391656330864319,1,1,1,1,1,1,1,1,1,0.826420089586742,1,1,1,1,1,1,1,1,1,0.973491994334339,1,1,1,1,1,1
CG43244,1.25577781855784e-08,0.471543935939318,0.000679194246224195,0.471543935939318,0.471543935939318,0.471543935939318,0.039512955070652,1,0.039512955070652,0.060311858362589,0.039512955070652,1,1,0.039512955070652,1,1,0.330022050552155,0.277985479352963,0.405088421045129,0.330022050552155,0.330022050552155,1,0.330022050552155,0.405088421045129,0.330022050552155,1,0.803997228262907,0.865510125615952,0.803997228262907,0.944240942008017,0.865510125615952,1
CG4325,1,1,1,1,1,0.491129964547631,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.604889219247341,1,1,0.766147800376896,1
CG43273,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.650261957972836,1,1
CG43288,1.0692358483197e-08,1,1,1,3.14528027736032e-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.353977009374889,0.00411610961166528,1,1,1,1,0.919267700057729,1
CG43293,1,1,1,1,1,0.773704121354058,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.668362741414448,1,1
CG43313,0.280457148367598,1,1,1,1,1,1,1,1,1,1,1,1,1,0.961594393734094,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG43315,7.9729429470013e-06,1,1,1,1,1,1,1,1,1,1,0.853858111970006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG4332,0.438867657682727,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.70002102598499,1,1,1,1,1,1
CG43320,1,0.626837618621804,0.710195523667619,1,3.86089191093184e-05,1,0.196126929683797,1,1,1,1,0.0127560264479508,1,1,1,0.0120679429615144,0.710568694864658,0.691739207807202,1,1,0.883061817182898,1,1,0.691583920557852,1,0.012417449112852,1,1,0.753776348921984,1,1,1
CG43321,0.00212494621971032,1,1,1,0.0194833492882488,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG43322,6.16436418125177e-07,1,1,0.344156547647156,1,1,1,1,1,1,1,1,1,1,0.0154394311513943,1,1,1,1,1,1,0.973802043920052,1,0.700184004056925,1,0.255587110383815,1,1,0.940781029744304,0.86491106226881,1,1
CG43325,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.634024755571691,1,1,1,1,1,1,1,1,1,1
