gene_name,min_residue,first_quantile,median_residue,third_quantile,max_residue,res_std_err,r_square,adj_r_square,model_pvalue,f_stats,numdf,dendf
CG5059,-0.677514458047573,-0.122253127513845,-0.00629881183650071,0.105203057088423,0.815839380814694,0.296218357597046,0.951228712810514,0.927605120578106,2.22186110504029e-31,40.2660485946584,31,64
CG5062,-6.32628430858704,-2.22044604925031e-15,2.77555756156289e-16,0.00417098375618874,4.38670151997225,2.11713261950866,0.849443553718017,0.776517775050182,2.10962968834382e-16,11.6480559993345,31,64
CG5071,-6.42287331975584,-0.235313009846589,9.19403442267708e-17,0.145760001900666,6.73639876748444,2.56985518619082,0.815782213073241,0.726551722530592,7.6521229323009e-14,9.1424154245048,31,64
CG5079,-6.07740337279667,-2.95596880306448e-15,-1.40078920685127e-16,3.17020715234761e-15,6.57207220969224,2.41628346491716,0.72422375934478,0.590644642777408,5.94773264517578e-09,5.42168400237556,31,64
CG5080,-1.67557589900563,-0.164188021215527,-0.00407722562837445,0.202580858153989,0.971588261275004,0.470797090475296,0.749932170882315,0.628805566153436,4.2048798727538e-10,6.19130844591005,31,64
CG5084,-6.68190188333979,-0.581298425623527,1.88737914186277e-15,0.629663998291988,8.44813334786997,2.67031127889553,0.851602000676225,0.779721719753772,1.37688882798749e-16,11.847505181497,31,64
CG5096,-0.941545277913833,-0.169610451039489,0.0336054366376624,0.175894609515394,0.962454415416256,0.406151382202583,0.831500678933349,0.749883820291689,5.75064411066409e-15,10.187854479723,31,64
CG5098,-5.75106661594493,-0.190192782370216,0.0115886243898771,0.259820837154074,3.09109865230326,1.00265779784519,0.652920024279944,0.484803161040542,2.24718757151738e-06,3.88372713896149,31,64
CG5103,-7.54388858992946,-0.0820219473889791,2.74559615751074e-17,0.0435181073691184,5.79647884229776,1.82746917549684,0.923834334509195,0.886941590287087,2.31117409209188e-25,25.0410847441262,31,64
CG5104,-9.33174874610098,-0.0992440878494678,0.0139766247928266,0.11860794643369,4.76965553617336,1.46759205561736,0.373295764607579,0.0697359005893751,0.239484849045286,1.22972701221527,31,64
CG5107,-3.43777879048724,-0.112839730792734,-2.35922392732846e-16,0.0373490901891037,6.87555758097449,1.53114932058007,0.97492289730085,0.96277617568095,1.7878524799598e-40,80.2622244757451,31,64
CG5110,-8.33166118575067,-0.183260115206994,-0.0103214353828044,0.159857021384769,8.93267824228866,4.21136680572787,0.656293090005313,0.489810055476637,1.76417006026803e-06,3.94210191965397,31,64
CG5111,-6.40324074228855,-0.242438066377039,1.72084568816899e-15,0.369688257254163,7.34382758066319,2.64214814350011,0.746517265041311,0.623736565295695,6.09293857394998e-10,6.08008641902182,31,64
CG5112,-0.89651536109645,-0.0736279974923347,0.0174839404118922,0.103631131464994,0.616506881943497,0.291092206000563,0.923785704290585,0.886869404806338,2.35712576093805e-25,25.0237894154252,31,64
CG5116,-1.14769182265544,-0.0925826938916134,0.00890573366646367,0.116337138175649,0.80548950163381,0.339757363771492,0.895481008812118,0.844854622455488,3.73477365468302e-21,17.6880293707719,31,64
CG5118,-7.86803825206719,-1.80286502700395,-6.55031584528842e-15,1.57045366572782,7.74633282955062,4.57794366218094,0.480457476785212,0.22880406710305,0.0147480690791687,1.90920312739664,31,64
CG5122,-6.18145208972897,-0.580618675379675,1.94289029309402e-16,0.326423066650401,6.69922834693033,2.66831337693478,0.768817896723106,0.656839065448361,4.80887236972366e-11,6.86574317637568,31,64
CG5126,-0.756292522804744,-0.11011728999539,-0.0150084432779017,0.0972794029483597,0.693887998785199,0.308565381398832,0.779143702431435,0.672166433296661,1.3408423671062e-11,7.28326408715709,31,64
CG5131,-0.995591783308353,-0.151710137241524,0.0262125005855713,0.153141086844895,0.922448400905928,0.34970971766264,0.883319666594953,0.826802630101884,1.04448589030494e-19,15.6292636947316,31,64
CG5142,-6.61541063658724,-0.0916386287916795,7.28583859910259e-17,0.162787606232984,5.71985654572338,1.86301829044234,0.86083636215948,0.793428975080478,2.04828109862892e-17,12.7706531800524,31,64
CG5147,-0.592981326665319,-0.11978593711601,-0.0204020320381509,0.133146316651236,0.696765118386183,0.2727461193865,0.923352379180471,0.886226187846012,2.80749915714778e-25,24.870646462554,31,64
CG5149,-0.517915461827374,-0.145496560588369,-0.0186497773139106,0.139903940599673,0.688117025551002,0.263854935401315,0.91647211342691,0.876013293368069,3.95795734931171e-24,22.6519733421305,31,64
CG5150,-8.42124788063236,-0.228429739545079,0.0171573938062214,0.368390507913155,4.8300503414375,1.44347600824747,0.5957852910265,0.399993791367461,8.47078851686671e-05,3.0429579019724,31,64
CG5160,-3.35932897634131,-0.0843309033968087,-2.42861286636753e-17,0.107119121366259,6.71865795268263,1.92263393583654,0.905248086285375,0.859352628079853,1.88258229793132e-22,19.7241322274557,31,64
CG5162,-4.01239350301596,-0.274834520829141,0.0278974274641497,0.225643721399624,8.02478700603192,1.73726818154596,0.736429089807438,0.608761930182917,1.75993226013048e-09,5.76835179832721,31,64
CG5168,-0.623759231446879,-0.120676171194547,-0.0169790267681337,0.103346902798877,0.627324954456868,0.282223576544808,0.896401007088346,0.846220244896764,2.85517690230855e-21,17.8634394524743,31,64
CG5171,-1.89284293789329,-0.203732191440187,-0.00210553994903624,0.202318623212979,1.8837791015935,0.580938936778297,0.884340117554982,0.828317361995676,8.01372935512497e-20,15.7853734384561,31,64
CG5174,-7.899106836306,-0.100960946330661,-6.93889390390723e-17,0.107812879690289,7.50371302521163,2.56442779807962,0.751362627624664,0.630928900380361,3.59320232267228e-10,6.2388057300635,31,64
CG5177,-8.09351882566924,-0.176637880478618,-0.0197152424081296,0.204005067328087,4.05430481153896,1.30234587079499,0.76032336381046,0.644229993156152,1.30818290089958e-10,6.54924014631704,31,64
CG5181,-0.536629264648118,-0.138257920429904,-0.00644779351909871,0.113370694134893,0.638983806714808,0.29487023573583,0.843751779522365,0.76806904772851,6.29781206169977e-16,11.1485375794915,31,64
CG5188,-7.32055785331878,-0.14436734065874,0.00252086738720885,0.210515889524162,6.38629715807788,2.6283437740593,0.545726396330463,0.325687619553031,0.0010885665071185,2.48013738452319,31,64
CG5189,-9.42220967276786,-0.155517761875261,-0.0182642729369945,0.189946138263632,4.77948870799213,1.48391697753488,0.389182709749725,0.0933180847847479,0.176235477978342,1.31540805121868,31,64
CG5199,-7.64929874496352,-0.180221599757975,0.0347436891344991,0.23708441024134,7.36342784656425,2.58154225929761,0.506654963953284,0.267690962118156,0.00567103671848354,2.12021459325429,31,64
