Intercept,Previous,Current,Species,Stage,Generation,Previous:Current,Previous:Species,Current:Species,Previous:Stage,Current:Stage,Species:Stage,Previous:Generation,Current:Generation,Species:Generation,Stage:Generation,Previous:Current:Species,Previous:Current:Stage,Previous:Species:Stage,Current:Species:Stage,Previous:Current:Generation,Previous:Species:Generation,Current:Species:Generation,Previous:Stage:Generation,Current:Stage:Generation,Species:Stage:Generation,Previous:Current:Species:Stage,Previous:Current:Species:Generation,Previous:Current:Stage:Generation,Previous:Species:Stage:Generation,Current:Species:Stage:Generation,Previous:Current:Species:Stage:Generation
Alh,CG32568,CG32572,betaggt-II,ATPsynGL,Atf3,CG42789,CG32563,CG30033,CG43781,CG7567,CG11257,CG3062,CG30033,AstC,CG1105,CG32572,cola,CG43376,CG42367,CG33679,CG18538,CG15530,CG15579,CG15812,betaggt-I,CG7203,CG30054,CG16771,CG2941,CG1550,CG16986
alien,CG32572,CG32718,BG642312,awd,Atg17,CG4318,CG32568,CG30039,CG44405,CG9168,CG11342,CG31097,CG30039,Ate1,CG11145,CG32643,Cp36,CG43781,CG42789,CG33775,CG2034,CG15547,CG15734,CG15873,betaggt-II,CG8629,CG30083,CG16986,CG30080,CG15529,CG17005
ALiX,CG32591,CG33223,BHD,b,Atg2,CG43244,CG32572,CG30065,CG4793,CG9287,CG11353,CG31496,CG30054,Atg2,CG11190,CG32806,Cpr23B,CG4793,CG42835,CG34176,CG2157,CG15701,CG15877,CG15905,betaNACtes6,CG8785,CG30091,CG17145,CG30091,CG15533,CG17266
Alp1,CG32655,CG3345,bic,babos,Atg9,CG43320,CG32591,CG30080,CG4991,CG9812,CG11362,CG31612,CG30065,Atg3,CG11200,CG3345,Cpr30F,CG5267,CG4286,CG34224,CG2909,CG15756,CG16739,CG15930,betaTub56D,CG9666,CG30265,CG17159,CG30273,CG15547,CG17737
Alp4,CG32718,CG34224,blw,ball,atms,CG43780,CG32698,CG30090,CG5928,CG9850,CG1137,CG31644,CG3008,Atg4a,CG11269,CG33475,Cpr47Ed,CG6271,CG43244,CG34345,CG2941,CG15876,CG16771,CG16716,BG642312,CheA7a,CG30281,CG17266,CG30287,CG15578,CG17919
alph,CG33234,CG34433,btv,bam,ATPsynF,CG44405,CG33003,CG30265,CG6271,CG9997,CG11391,CG31659,CG30083,Atg5,CG11275,CG3348,Cpr47Ef,CG6984,CG43328,CG34448,CG30046,CG15908,CG17078,CG16813,bic,COX6AL,CG30283,CG17344,CG30338,CG15764,CG17959
alpha-Est1,CG33557,CG34447,bug,bark,ATPsynG,CG4955,CG33234,CG30429,CG6984,Cpr23B,CG1143,CG31803,CG30090,Atg7,CG11286,CG33483,Cpr50Ca,CG9997,CG43725,CG3513,CG30054,CG1663,CG17145,CG16986,boca,Cpr23B,CG30287,CG17737,CG30376,CG15865,CG18130
alpha-Est2,CG33672,CG34448,BuGZ,BBS4,ATPsyngamma,CG5084,CG3345,CG30457,CG7837,Cpr30F,CG11444,CG31950,CG30105,Atg8b,CG11327,CG34214,Cpr76Ba,Cpr47Ed,CG4815,CG4133,CG30065,CG1690,CG17283,CG17167,boil,Dat,CG30356,CG17919,CG31021,CG15905,CG18171
alpha-Est3,CG33927,CG3526,bwa,BBS8,Atx-1,CG5539,CG33453,CG31226,CG8800,Cpr47Ed,CG11470,CG31974,CG30345,Atg9,CG11400,CG34282,dmrt11E,Cyp316a1,CG5498,CG4194,CG30091,CG17266,CG17287,CG17266,borr,dmrt11E,CG30429,CG17944,CG31207,CG1663,CG18284
alpha-Est5,CG34224,CG4096,C901,bcd,awd,CG5928,CG33475,CG31525,CG9997,Cpr62Bb,CG11498,CG32563,CG30392,atms,CG11444,CG34296,Dup99B,dmrt11E,CG5835,CG42367,CG30265,CG17343,CG17549,CG17287,brn,DNaseII,CG30497,CG17959,CG31213,CG16782,CG18472
alpha-Est7,CG34298,CG42367,CaBP1,bchs,Awh,CG7017,CG33483,CG31542,Cpr12A,Cpr64Ac,CG11539,CG32568,CG31097,ATPsynF,CG11498,CG34312,E(spl)malpha-BFM,Drsl4,CG5890,CG42675,CG30281,CG17385,CG17737,CG17343,BubR1,E(spl)mgamma-HLH,CG31097,CG18130,CG31661,CG16836,CG18609
alpha-Est8,CG34433,CG42585,Cad96Cb,bcn92,Axn,CG7567,CG33557,CG31659,Cpr50Ca,csul,CG11555,CG32645,CG31226,ATPsyngamma,CG11539,CG34433,EbpII,Dup99B,CG6287,CG42789,CG30283,CG17650,CG17919,CG17344,Bx42,Fad2,CG31324,CG18155,CG31803,CG17098,CG18735
alpha-Est9,CG34447,CG42789,Cadps,bdg,b,CG7763,CG33927,CG31819,Cpr64Ab,Dbp45A,CG11630,CG33648,CG31650,Atxn7,CG11555,CG34447,Edg84A,EbpII,CG8541,CG42823,CG30287,CG17982,CG17944,CG17737,bys,fln,CG31547,CG18284,CG31820,CG17242,CG1999
alpha-Man-Ia,CG34448,CG4282,CalpA,Best2,B-H2,CG7813,CG34214,CG31988,dmrt11E,dmrt93B,CG11674,CG33679,CG31659,aurB,CG11617,CG34448,fln,fln,CG9666,CG4318,CG30440,CG18171,CG18223,CG18128,c11.1,fs(1)M3,CG31661,CG18301,CG3198,CG17258,CG2217
alpha-Man-Ib,CG3473,CG43244,cana,Bet5,b6,CG8596,CG34266,CG32237,dsf,dsf,CG11786,CG33775,CG31690,Aven,CG11635,CG34457,Gr22a,fs(1)M3,CG9766,CG43187,CG31097,CG18234,CG18231,CG18130,c12.1,Gr10b,CG32459,CG18472,CG32645,CG17266,CG2453
alpha-PheRS,CG4045,CG43328,Cand1,beta4GalNAcTA,bab1,CG8629,CG34282,CG32241,Dup99B,E(spl)malpha-BFM,CG11796,CG33927,CG31819,awd,CG11699,CG42367,Gr22e,Gas8,CG9812,CG43244,CG31324,CG18301,CG18268,CG18301,CaBP1,Gr32a,CG3257,CG18568,CG32819,CG17333,CG2528
alpha-Spec,CG42585,CG4438,Cap-D3,betaNACtes6,babos,CG8918,CG34296,CG32267,e,EbpII,CG11854,CG34176,CG31950,Axn,CG11752,CG42544,Gr36c,Gr22e,CG9997,CG4603,CG31547,CG18605,CG18284,CG18605,cact,Gr47a,CG32572,CG18605,CG33003,CG17343,CG2794
alpha4GT1,CG42789,CG4763,Caper,bic,baf,CG9173,CG34298,CG32269,EbpII,Eglp4,CG11885,CG34224,CG31955,B-H1,CG11841,CG42789,Gr59d,Gr36a,CheA7a,CG4741,CG31659,CG1943,CG18301,CG1924,CadN2,Gr59d,CG32700,CG1902,CG33233,CG17385,CG30054
alpha4GT2,CG4318,CG4835,capt,BicC,bap,CG9997,CG34312,CG32459,fln,Gr22e,CG11892,CG34291,CG31974,bab2,CG11854,CG4286,Gr64d,Gr36c,Cpr62Bb,CG4763,CG31661,CG1999,CG18327,CG1958,Cam,HLH54F,CG32806,CG1924,CG33287,CG1789,CG30091
alphaKap4,CG43244,CG4955,Cat,bin3,Bap111,CheA46a,CG34433,CG32461,Gr22e,Gr36c,CG11980,CG34298,CG32241,baf,CG11892,CG43117,HLH54F,Gr47a,Cpr64Ac,CG4970,CG31803,CG2698,CG18585,CG2209,Cap-D2,IM2,CG32834,CG2528,CG33557,CG17982,CG30151
alphaSnap,CG43400,CG5084,cathD,blanks,Bap55,Cpr12A,CG34447,CG32806,Gr28a,Gr5a,CG12011,CG34338,CG32368,ball,CG11898,CG43136,intr,Gr97a,Cyt-c1L,CG5254,CG31908,CG2837,CG1902,CG2528,Caper,Ir48c,CG33474,CG2901,CG34133,CG18171,CG30273
alphaTub84D,CG43780,CG5110,Catsup,blw,bbc,Cpr23B,CG34448,CG33003,Gr36c,Gr64b,CG12099,CG34393,CG32459,Bap111,CG11980,CG43244,Ir52d,Gr98a,Dat,CG5569,CG3257,CG2841,CG2046,CG2839,Catsup,isoQC,CG33483,CG2909,CG34176,CG18234,CG30281
aly,CG43781,CG5255,CCDC53,boil,BBS1,Cpr50Ca,CG3713,CG33223,Gr47a,grk,CG12123,CG34433,CG32461,Bap55,CG12014,CG43376,Ir7a,Gsc,dj,CG5674,CG32645,CG2921,CG2528,CG30033,Ccp84Ab,JhI-26,CG33775,CG2982,CG34291,CG1824,CG3036
amos,CG44405,CG5267,Ccp84Ab,bora,BBS4,Cpr76Ba,CG4045,CG3345,Gr59c,He,CG1218,CG34448,CG3267,baz,CG12075,CG44329,JhI-1,hmw,dmrt93B,CG5928,CG32647,CG2941,CG2540,CG30037,Ccp84Ag,Jon44E,CG34124,CG30054,CG34443,CG18301,CG30429
Amph,CG5110,CG5928,Ccp84Ac,bowl,BBS8,Cyp316a1,CG42367,CG33475,Gr64b,Hmgs,CG12209,CG4017,CG32816,bcd,CG12116,CG4955,l(1)sc,Hr83,dsf,CG6324,CG32650,CG30033,CG2909,CG30039,Ccs,l(2)34Fc,CG34134,CG30090,CG34447,CG18508,CG30441
AMPKalpha,CG5928,CG6978,Ccp84Ad,brv1,bcn92,E(spl)m6-BFM,CG42544,CG33476,Gr98a,intr,CG12236,CG4045,CG33090,bdg,CG12123,CG5084,lectin-21Ca,intr,E(spl)malpha-BFM,CG6550,CG32695,CG30046,CG2982,CG30054,Cctgamma,mAChR-C,CG34176,CG30195,CG3526,CG18605,CG31055
Amun,CG6951,CG7024,Ccp84Ae,bsf,bdg,E(spl)malpha-BFM,CG42789,CG33483,HLH54F,Ir52d,CG12288,CG40813,CG33213,BEAF-32,CG12164,CG5539,mey,Ir52a,E(spl)mgamma-HLH,CG7466,CG32698,CG30049,CG30054,CG30090,CD98hc,MFS14,CG34282,CG30273,CG3650,CG1924,CG31111
Amy-d,CG6978,CG7567,Ccs,bw,BEAF-32,EbpII,CG43190,CG34038,Hmgs,Ir7a,CG12344,CG4194,CG33458,beat-IIa,CG12236,CG5928,Or30a,Ir52d,EbpII,CG7646,CG33003,CG30054,CG30080,CG30273,Cda5,Nach,CG34291,CG30275,CG42264,CG1999,CG31191
Amy-p,CG7567,CG7813,Cct2,bwa,beat-Ia,ETH,CG43366,CG34216,Hr83,Ir84a,CG12538,CG42789,CG33465,beat-IIIb,CG12321,CG7017,Or63a,Ir7a,fln,CG7685,CG33475,CG30065,CG30105,CG30275,Cdk1,NimC4,CG34312,CG30338,CG42269,CG2278,CG31213
Ance,CG7582,CG9289,cDIP,c-cup,beat-Ic,Gr22e,CG43376,CG34433,ImpE2,isoQC,CG12688,CG42823,CG34113,beat-IIIc,CG12333,CG7720,ppk7,Iris,Gas8,CG7708,CG33775,CG30083,CG30273,CG30338,Cdk7,Or22c,CG34325,CG3036,CG42306,CG2528,CG31269
Ance-4,CG7763,CG9314,Cdlc2,c(2)M,beat-IIIa,Gr22f,CG43780,CG34447,intr,JhI-1,CG12723,CG4318,CG34176,beat-VII,CG1239,CG8629,Send2,l(3)mbn,Gr22e,CG8046,CG34010,CG30090,CG30338,CG30377,cdm,Or30a,CG34433,CG30432,CG4259,CG2556,CG31547
antdh,CG8564,CG9850,CenG1A,C15,beat-VI,Gr36c,CG5267,CG34448,Ir52a,l(1)sc,CG12849,CG43780,CG34224,Bem46,CG12395,CG9997,SP,mldr,Gr36c,CG8078,CG34056,CG30091,CG3104,CG30398,CecB,Osi10,CG34447,CG31051,CG42684,CG2837,CG31803
AnxB11,CG8918,CG9997,Cep89,CadN,Bem46,Gr61a,CG5539,CG3526,Ir52d,lbe,CG12920,CG44245,CG34253,Best2,CG12426,CheA46a,sphinx2,mthl13,Gr47a,CG8629,CG34176,CG30096,CG31050,CG30432,ced-6,Osi13,CG3556,CG31267,CG4313,CG2974,CG31820
AnxB9,CG9072,CLIP-190,cer,cal1,beta'COP,Gr97a,CG5662,CG3713,Ir60b,lectin-21Ca,CG12990,CG44405,CG34291,Bet1,CG12439,CheB53a,Spn28Da,Or30a,Gr5a,CG9095,CG34291,CG30108,CG31087,CG31051,CG10029,PH4alphaNE2,CG3634,CG31357,CG43134,CG30046,CG31883
AP-1gamma,CG9173,CngB,CG10026,cana,beta4GalNAcTA,Gr98a,CG5928,CG42367,Ir7a,lectin-30A,CG12992,CG5188,CG34354,beta-Spec,CG12470,COX6AL,srw,OSCP1,HLH54F,CG9643,CG34296,CG30281,CG31091,CG31091,CG10075,ppk16,CG4194,CG31690,CG4406,CG30054,CG31933
AP-2alpha,CG9294,Cpr12A,CG10031,Cap-D3,beta4GalNAcTB,gsb,CG6441,CG42789,Ir84a,Listericin,CG12998,CG5246,CG34448,beta4GalNAcTB,CG12479,Cpr64Ac,Tb,Osi19,IM2,CG9752,CG34312,CG30340,CG31097,CG31097,CG10103,RpS28a,CG42246,CG31820,CG4660,CG30083,CG31988
AP-2sigma,CG9997,Cpr23B,CG10051,capt,betaTub56D,HLH54F,CG7164,CG4286,mey,Nuf2,CG13008,CG5254,CG3499,betaggt-I,CG12511,Cpr76Ba,tsg,Osi21,intr,CG9997,CG34433,CG30394,CG31267,CG3121,CG10139,RYa-R,CG42269,CG31933,CG4793,CG30090,CG3257
Apc,Cpr12A,Cpr47Ed,CG10063,Cat,BHD,ImpE2,CG7295,CG43117,mldr,Osi5,CG13010,CG5674,CG3588,betaggt-II,CG12538,Cyp316a1,Tsp42Ep,Osi4,Ir52d,Chi,CG34447,CG30440,CG31803,CG31235,CG10166,Spn100A,CG42367,CG31988,CG4951,CG30192,CG32590
APC7,Cpr64Ab,Cpr50Ca,CG10073,cathD,bib,intr,CG7567,CG43244,Or22c,Panx,CG13021,CG5892,CG3732,betaTub56D,CG12607,Cyt-c1L,TwdlO,PH4alphaNE2,Ir7a,CngB,CG34448,CG30497,CG31988,CG31286,CG10189,Spn75F,CG42371,CG32235,CG5022,CG30281,CG32801
ApepP,Cpr76Ba,Cpr64Ac,CG10103,cato,bic,Ir52d,CG8292,CG43328,Or47b,PGRP-SD,CG13078,CG5928,CG3815,Bgb,CG12662,DptA,TwdlR,RpS28a,isoQC,Cortactin,CG3769,CG31097,CG32196,CG31473,CG10283,Tb,CG42488,CG32590,CG5255,CG30340,CG3285
Apf,E(spl)m6-BFM,Cpr76Ba,CG10132,Ccp84Ad,BicC,Ir60b,CG8918,CG4375,Or65b,ppk15,CG13083,CG5934,CG4065,BHD,CG12682,E(spl)m6-BFM,TwdlV,sisA,JhI-1,Cpr23B,CG4045,CG31324,CG32645,CG31542,CG10306,Tnks,CG42544,CG32625,CG5267,CG30432,CG33287
aph-1,EbpII,CR46300,CG10189,Ccp84Ae,bin,Ir84a,CG9129,CG4631,Osi4,ppk21,CG13154,CG5984,CG40813,bin3,CG12698,E(spl)malpha-BFM,TwdlW,SP,Jon44E,Cpr49Ac,CG4194,CG31542,CG32694,CG31740,CG10307,TwdlK,CG42553,CG32679,CG5290,CG31051,CG3345
aPKC,Gr10b,dsf,CG10194,Cctgamma,bin3,kek6,CG9287,CG4955,PGRP-SD,Sec15,CG13157,CG5987,CG4194,Blos1,CG12723,E(spl)mgamma-HLH,TwdlX,Spn28Da,Lcp65Ad,Cpr50Ca,CG42259,CG31547,CG33287,CG31750,CG10333,TwdlO,CG42562,CG32718,CG5592,CG31097,CG33934
apolpp,Gr22e,E(spl)malpha-BFM,CG10211,Cda9,blanks,l(1)sc,CG9294,CG5084,ppk12,Send2,CG13159,CG6201,CG42269,blw,CG1273,EbpII,Upf1,Spn43Aa,lectin-21Ca,Cpr76Ba,CG42269,CG31659,CG33557,CG31820,CG10347,TwdlX,CG4282,CG33287,CG5646,CG31269,CG34124
Apoltp,Gr22f,EbpII,CG10332,Cdlc2,Blos3,Lcp1,CG9997,CG5255,ppk24,sna,CG13217,CG6324,CG42367,boca,CG12730,Gas8,Vm26Ac,Spn75F,lectin-21Cb,Cpr76Bc,CG42306,CG32259,CG33773,CG31988,CG10352,Vm26Ac,CG42823,CG3330,CG5707,CG31559,CG34133
Aprt,Gr36c,Edg78E,CG10333,cdm,blw,Lcp4,CheA46a,CG5539,SP,SP,CG13323,CG7166,CG42789,BOD1,CG12744,Gr22e,Vps52,tam,lectin-30A,crn,CG42367,CG32459,CG3407,CG32228,CG10366,Wdr24,CG4313,CG33506,CG5928,CG31712,CG34134
apt,Gr57a,Eh,CG10337,CecB,borr,mey,COX6AL,CG5662,Spn28B,sphinx2,CG13330,CG7567,CG43244,bora,CG12746,Gr36c,Wdr24,TwdlH,mei-9,Cyp318a1,CG42371,CG32461,CG34176,CG32235,CG10424,ZnT63C,CG43376,CG33934,CG5987,CG31988,CG34176
AQP,Gr58b,ETH,CG10352,cer,brat,mldr,Cpr12A,CG5928,Spn28Da,Surf1,CG13331,CG7646,CG4409,borr,CG1275,Gr47a,zen2,TwdlK,nab,d,CG42544,CG32700,CG34337,CG32459,CG10425,NA,CG4793,CG34124,CG6067,CG32269,CG3420
aqrs,Gr59d,Gas8,CG10424,CG10026,bru3,ms(3)76Ca,Cpr47Eg,CG6885,srw,Tfb5,CG13334,CG8046,CG44245,bou,CG12836,Gr58b,NA,TwdlR,NimA,E(spl)m6-BFM,CG42553,CG32834,CG34424,CG32461,CG10463,NA,CG4955,CG34176,CG6308,CG32461,CG34291
aralar1,Gr61a,Gr22e,CG10431,CG10029,bsf,ND-49L,Cpr64Ad,CG7017,tam,TwdlR,CG13361,CG8078,CG4741,Br140,CG12848,Gr61a,NA,TwdlW,Or24a,E(spl)malpha-BFM,CG42789,CG32944,CG34448,CG32655,CG10469,NA,CG4968,CG34287,CG6340,CG32563,CG34312
Archease,Gr64c,Gr22f,CG10459,CG10051,Bsg,Or22a,Cpr65Aw,CG7335,Tango6,TwdlW,CG1339,CG8353,CG4744,brat,CG12849,Gr97a,NA,Wdr24,Osi16,EbpII,CG42817,CG33056,CG3526,CG32718,CG10494,NA,CG4970,CG34312,CG6614,CG3257,CG34393
Arf102F,Gr97a,Gr36c,CG10467,CG10075,bsh,Or65b,Cpr76Bb,CG7567,tsg,TwdlX,CG13392,CG8564,CG4763,Brf,CG1287,HLH54F,NA,NA,Osi19,EcR,CG4313,CG3345,CG4045,CG32720,CG10561,NA,CG5022,CG34337,CG6852,CG32641,CG34443
Arf51F,Gsc,Gr57a,CG10527,CG10096,bsk,Osi5,Cyp316a1,CG7813,Tsp42Ep,Wwox,CG13404,CG8617,CG4835,Brms1,CG12902,hmw,NA,NA,Osi20,Edem2,CG43376,CG33475,CG42534,CG32816,CG10576,NA,CG5447,CG34424,CG6903,CG32718,CG34447
Arf79F,ImpE2,Gr58b,CG10561,CG10103,Btk29A,Osi9,dmrt11E,CG8960,TwdlR,NA,CG13426,CG9129,CG4854,Bruce,CG12911,intr,NA,NA,ppk14,ETH,CG4793,CG33483,CG42674,CG32988,CG10623,NA,CG5928,CG3526,CG6927,CG32720,CG3520
ArfGAP3,intr,Gr61a,CG10621,CG10104,btz,Pex10,E(spl)m6-BFM,CG9222,TwdlV,NA,CG13427,CG9164,CG4953,bsf,CG12914,Ir48c,NA,NA,ppk15,fd96Cb,CG5022,CG33632,CG42789,CG33136,CG10721,NA,CG6329,CG3803,CG6984,CG32816,CG3526
arg,Ir52d,Gr64b,CG10623,CG10194,Bub3,PGRP-SD,EbpII,CG9289,TwdlW,NA,CG13438,CG9368,CG5112,Btk29A,CG12942,Ir52d,NA,NA,ppk21,ft,CG5177,CG33640,CG42807,CG33223,CG10761,NA,CG6550,CG42585,CG7139,CG32834,CG3650
ari-2,Ir67c,Gr64c,CG10639,CG10202,BubR1,ppk16,f,CG9850,Wdr24,NA,CG13500,CG9629,CG5126,btz,CG12970,Jon44E,NA,NA,RpS28a,fzy,CG5254,CG34176,CG43134,CG33287,CG1077,NA,CG7166,CG43331,CG7166,CG32944,CG3699
arm,Ir84a,Gr77a,CG10650,CG10211,BuGZ,S-Lap5,fd96Cb,CG9997,Wwox,NA,CG13557,CG9997,CG5147,BubR1,CG12995,lab,NA,NA,Sec15,Gadd45,CG5773,CG34291,CG43244,CG3330,CG10802,NA,CG7492,CG44405,CG7386,CG33080,CG3902
armi,jet,grk,CG10761,CG10286,bwa,SP,fest,CheA46a,zen2,NA,CG13692,ckn,CG5290,BuGZ,CG13010,Lcp4,NA,NA,Send2,GEFmeso,CG5846,CG34354,CG43780,CG3345,CG10803,NA,CG7708,CG4646,CG7509,CG33125,CG4053
Arp2,Kr,gsb,CG10799,CG10307,Bx42,sphinx2,Gas8,CngB,NA,NA,CG13693,CNMa,CG5439,bw,CG1311,mei-9,NA,NA,sna,gek,CG5928,CG34433,CG43781,CG33465,CG10853,NA,CG7974,CG4972,CG7946,CG3345,CG42240
Arp5,l(1)sc,HLH54F,CG10801,CG10317,c12.1,tsg,Gr22e,COX6AL,NA,NA,CG13716,Cpr12A,CG5590,bwa,CG13144,MFS14,NA,NA,SP,Glo1,CG5934,CG34447,CG44245,CG33506,CG10863,NA,CG7985,CG5565,CG8326,CG33934,CG42306
Arp53D,MED27,Hsp60C,CG10814,CG10345,C15,Tsp42Ep,Gr32a,Cpr23B,NA,NA,CG13741,Cyp318a1,CG5664,Bx42,CG13148,mldr,NA,NA,sphinx2,Gmer,CG5987,CG34448,CG44271,CG33934,CG10866,NA,CG8078,CG5793,CG8441,CG34124,CG42823
Arpc1,Met75Cb,ImpE2,CG10834,CG10413,ca,TwdlR,Gr36c,Cpr47Ed,NA,NA,CG13759,cyp33,CG6324,c12.1,CG1315,mthl13,NA,NA,Spn75F,Gr22e,CG6403,CG3526,CG4646,CG34041,CG10920,NA,CG8629,CG5928,CG8569,CG34176,CG4286
Arpc4,mey,inaF-B,CG10912,CG10463,CaBP1,TwdlW,Gr47a,Cpr64Ac,NA,NA,CG13884,d,CG6523,C3G,CG13171,NimA,NA,NA,Surf1,Gr36c,CG6550,CG3640,CG4793,CG34124,CG10932,NA,CG8852,CG6154,CG8712,CG34291,CG4313
Arpc5,mldr,intr,CG10916,CG10467,cact,TwdlX,Gr58b,Cyp316a1,NA,NA,CG13905,Desat2,CG6550,C901,CG13231,obst-F,NA,NA,Tb,Gr61a,CG7139,CG3703,CG4972,CG34176,CG10959,NA,CG9095,CG6324,CG8918,CG34433,CG4580
arr,nab,Ir52d,CG10924,CG10477,Cad99C,Upf1,Gr61a,Cyt-c1L,NA,NA,CG13912,drl,CG6613,ca,CG13244,Or83c,NA,NA,Tnks,Gr64b,CG7166,CG3955,CG5142,CG34259,CG11000,NA,CG9411,CG6424,CG9173,CG34447,CG4793
Arr1,Neu2,Ir67c,CG10932,CG10481,CadN,zen2,Gr64c,Dic61B,NA,NA,CG13924,E(spl)m2-BFM,CG7079,Ca-beta,CG13245,Osi13,NA,NA,Twdlalpha,Grasp65,CG7509,CG40813,CG5565,CG34312,CG11007,NA,CG9452,CG6462,CG9515,CG3520,CG4968
Art2,Or22a,Ir84a,CG10933,CG10486,Cadps,NA,Gr97a,dj,NA,NA,CG13972,E(spl)m6-BFM,CG7102,CaBP1,CG13283,Osi21,NA,NA,TwdlK,HLH54F,CG8353,CG4194,CG5592,CG34424,CG11044,NA,CG9507,CG6550,CG9536,CG3526,CG5255
Art8,Or47b,l(1)sc,CG10939,CG10494,CAH1,NA,Gsc,dsf,NA,NA,CG14034,EbpII,CG7130,cact,CG13284,Osi5,NA,NA,TwdlR,hui,CG8501,CG42246,CG5755,CG34447,CG1105,NA,CG9518,CG6984,CheB93b,CG3713,CG5267
Arv1,Or65b,mei-217,CG1105,CG10510,CanA-14F,NA,hmw,E(spl)malpha-BFM,NA,NA,CG14052,EcR,CG7133,Cad96Ca,CG13300,Pex10,NA,NA,TwdlX,Ih,CG8617,CG42367,CG5928,CG34448,CG11068,NA,CG9522,CG7813,Cht7,CG3939,CG5646
arx,Osi10,mey,CG11070,CG10527,Cand1,NA,Ilp7,E(spl)mgamma-HLH,NA,NA,CG14062,ETH,CG7166,Cad99C,CG13323,ppk15,NA,NA,Wwox,intr,CG8850,CG42374,CG5948,CG34453,CG11073,NA,CG9752,CG7950,cin,CG4053,CG5755
ase,Pex10,mRpL16,CG11122,CG10560,CapaR,NA,inaF-C,EbpII,NA,NA,CG14069,Ets65A,CG7183,CadN,CG13330,robls54B,NA,NA,NA,Ir21a,CG9129,CG42402,CG5987,CG3492,CG11077,NA,CheB53a,CG8046,Cks30A,CG42537,CG5793
asf1,PGRP-SD,Nuf2,CG11137,CG10561,Caper,NA,intr,Edg78E,NA,NA,CG14089,fd96Cb,CG7227,Cadps,CG13386,sna,NA,NA,NA,Ir52d,CG9287,CG42789,CG6154,CG3526,CG11095,NA,Chi,CG8197,cmpy,CG4580,CG5987
ash1,ProtB,Osi16,CG11158,CG10576,Capr,NA,Ir52d,Eh,NA,NA,CG14100,ft,CG7567,CAH1,CG13392,SP,NA,NA,NA,kek6,CG9368,CG4282,CG6271,CG3687,CG11106,NA,COX6AL,CG8207,COQ7,CG4709,CG6415
Ask1,S-Lap5,Osi2,CG11241,CG10581,capt,NA,Ir56d,Elba3,NA,NA,CG14103,fzy,CG7601,CalpA,CG13405,Spn100A,NA,NA,NA,kune,CG9411,CG4313,CG6852,CG42585,CG11110,NA,Cpr23B,CG8629,COX6AL,CG4789,CG6425
AsnRS,scw,Osi5,CG11257,CG10621,cas,NA,Ir84a,Gas8,NA,NA,CG14185,Gmer,CG7685,cana,CG13438,Spn43Aa,NA,NA,NA,l(1)sc,CG9413,CG43244,CG6927,CG42658,CG11122,NA,Cpr49Ac,CG8712,COX8,CG4951,CG6843
Asph,SP,Osi9,CG1126,CG10623,Cat,NA,klhl10,Gr22e,NA,NA,CG14300,GMF,CG7716,Cand1,CG13488,Tb,NA,NA,NA,mei-W68,CG9452,CG4763,CG6984,CG42784,CG11134,NA,Cpr64Ac,CG8785,Cpr49Ac,CG5071,CG6903
ASPP,sphinx2,Pex10,CG11275,CG10650,cathD,NA,l(3)mbn,Gr36c,NA,NA,CG14309,Gr22e,CG7747,Cap-D2,CG13500,Tim17b1,NA,NA,NA,mey,CG9518,CG5447,CG7166,CG42789,CG11137,NA,Cpr76Bc,CG8878,Cyp28c1,CG5142,CG6984
AspRS,Spn100A,PGRP-SD,CG11289,CG10680,Catsup,NA,Lcp65Ad,Gr47a,NA,NA,CG14325,Gr36c,CG7813,Cap-G,CG1354,Tsp42Ep,NA,NA,NA,miple2,CG9522,CG5697,CG7214,CG42809,CG11158,NA,Cyp28a5,CG9095,Cyp6t3,CG5290,CG7166
AspRS-m,srw,ppk12,CG11342,CG10700,cbs,NA,mldr,Gr64b,NA,NA,CG14326,Gr43a,CG8026,Caper,CG13541,TwdlR,NA,NA,NA,MME1,CG9967,CG6115,CG7509,CG43183,CG11164,NA,Cyp301a1,CG9173,d,CG5447,CG7708
asrij,TBC1D16,Rcd-1r,CG11349,CG10734,cbt,NA,mthl13,grk,NA,NA,CG14340,Gr61a,CG8249,Capr,CG13557,TwdlV,NA,NA,NA,ms(3)76Ca,CG9997,CG7028,CG7882,CG43244,CG11190,NA,Cyp316a1,CG9531,dgt5,CG5498,CG7745
ast,tsg,sna,CG11353,CG10750,CCAP-R,NA,NimA,HLH54F,NA,NA,CG14346,HBS1,CG8331,capt,CG13562,TwdlX,NA,NA,NA,mthl3,Cht7,CG7166,CG7943,CG43288,CG11200,NA,Cyp6g2,CG9752,dmrt11E,CG5549,CG7912
Ate1,Tsp42Ep,SP,CG1137,CG1077,CCDC53,NA,Or47b,intr,NA,NA,CG14354,Ih,CG8892,capu,CG13658,NA,NA,NA,NA,nAChRalpha5,Cpr49Ac,CG7220,CG8207,CG43328,CG11208,NA,Cyt-c1L,CG9861,DNApol-alpha180,CG5599,CG7974
Atet,TwdlR,sphinx2,CG11406,CG10799,CCHa1-R,NA,Or56a,Ir52d,NA,NA,CG14406,intr,CG9147,Cat,CG13693,NA,NA,NA,NA,NC2beta,Cyp28a5,CG7227,CG8292,CG44153,CG11221,NA,d,cmpy,DptB,CG5646,CG7985
